"";"serie";"fecha";"valor";"año";"mes";"fecha_scraping"
"539";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2023-11-1";102;2023;11;2025-08-29
"540";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2023-12-1";99,5;2023;12;2025-08-29
"541";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-1-1";103,3;2024;1;2025-08-29
"542";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-2-1";99,3;2024;2;2025-08-29
"543";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-3-1";103,8;2024;3;2025-08-29
"544";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-4-1";102,1;2024;4;2025-08-29
"545";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-5-1";96,7;2024;5;2025-08-29
"546";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-6-1";88,6;2024;6;2025-08-29
"547";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-7-1";100,3;2024;7;2025-08-29
"548";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-8-1";100,2;2024;8;2025-08-29
"549";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-9-1";91,1;2024;9;2025-08-29
"550";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-10-1";106,4;2024;10;2025-08-29
"551";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-11-1";102,9;2024;11;2025-08-29
"552";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2024-12-1";107,3;2024;12;2025-08-29
"553";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2025-1-1";106,6;2025;1;2025-08-29
"554";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2025-2-1";97,9;2025;2;2025-08-29
"555";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2025-3-1";109,2;2025;3;2025-08-29
"556";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2025-4-1";101,9;2025;4;2025-08-29
"557";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2025-5-1";99,5;2025;5;2025-08-29
"558";"Índice de producción industrial, manufacturera, INE (base 2018=100)";"2025-6-1";99,2;2025;6;2025-08-29
"559";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-1-1";80,6;2010;1;2025-08-29
"560";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-2-1";74,8;2010;2;2025-08-29
"561";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-3-1";75,4;2010;3;2025-08-29
"562";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-4-1";75,3;2010;4;2025-08-29
"563";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-5-1";77,7;2010;5;2025-08-29
"564";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-6-1";77,9;2010;6;2025-08-29
"565";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-7-1";80,7;2010;7;2025-08-29
"566";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-8-1";79,5;2010;8;2025-08-29
"567";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-9-1";75,8;2010;9;2025-08-29
"568";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-10-1";78,8;2010;10;2025-08-29
"569";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-11-1";79,9;2010;11;2025-08-29
"570";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2010-12-1";84,9;2010;12;2025-08-29
"571";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-1-1";85,4;2011;1;2025-08-29
"572";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-2-1";79;2011;2;2025-08-29
"573";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-3-1";86,2;2011;3;2025-08-29
"574";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-4-1";80,7;2011;4;2025-08-29
"575";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-5-1";83,6;2011;5;2025-08-29
"576";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-6-1";81,2;2011;6;2025-08-29
"577";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-7-1";81,7;2011;7;2025-08-29
"578";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-8-1";82,1;2011;8;2025-08-29
"579";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-9-1";78,2;2011;9;2025-08-29
"580";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-10-1";82;2011;10;2025-08-29
"581";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-11-1";83,5;2011;11;2025-08-29
"582";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2011-12-1";89,4;2011;12;2025-08-29
"583";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-1-1";92,1;2012;1;2025-08-29
"584";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-2-1";88;2012;2;2025-08-29
"585";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-3-1";92,4;2012;3;2025-08-29
"586";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-4-1";85;2012;4;2025-08-29
"587";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-5-1";86,6;2012;5;2025-08-29
"588";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-6-1";85,1;2012;6;2025-08-29
"589";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-7-1";85,6;2012;7;2025-08-29
"590";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-8-1";87;2012;8;2025-08-29
"591";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-9-1";81,4;2012;9;2025-08-29
"592";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-10-1";87,5;2012;10;2025-08-29
"593";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-11-1";87,1;2012;11;2025-08-29
"594";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2012-12-1";91,2;2012;12;2025-08-29
"595";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-1-1";94,6;2013;1;2025-08-29
"596";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-2-1";88,7;2013;2;2025-08-29
"597";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-3-1";94,1;2013;3;2025-08-29
"598";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-4-1";88,6;2013;4;2025-08-29
"599";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-5-1";90,6;2013;5;2025-08-29
"600";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-6-1";88,3;2013;6;2025-08-29
"601";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-7-1";91;2013;7;2025-08-29
"602";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-8-1";90,2;2013;8;2025-08-29
"603";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-9-1";84,9;2013;9;2025-08-29
"604";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-10-1";90,4;2013;10;2025-08-29
"605";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-11-1";89,8;2013;11;2025-08-29
"606";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2013-12-1";95;2013;12;2025-08-29
"607";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-1-1";96,1;2014;1;2025-08-29
"608";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-2-1";90,2;2014;2;2025-08-29
"609";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-3-1";97,2;2014;3;2025-08-29
"610";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-4-1";91,9;2014;4;2025-08-29
"611";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-5-1";93,7;2014;5;2025-08-29
"612";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-6-1";92,6;2014;6;2025-08-29
"613";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-7-1";93,8;2014;7;2025-08-29
"614";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-8-1";91,3;2014;8;2025-08-29
"615";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-9-1";87,2;2014;9;2025-08-29
"616";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-10-1";91,7;2014;10;2025-08-29
"617";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-11-1";91,5;2014;11;2025-08-29
"618";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2014-12-1";94,6;2014;12;2025-08-29
"619";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-1-1";98,2;2015;1;2025-08-29
"620";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-2-1";92,1;2015;2;2025-08-29
"621";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-3-1";99,6;2015;3;2025-08-29
"622";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-4-1";94;2015;4;2025-08-29
"623";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-5-1";96,4;2015;5;2025-08-29
"624";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-6-1";95,9;2015;6;2025-08-29
"625";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-7-1";97,7;2015;7;2025-08-29
"626";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-8-1";94,6;2015;8;2025-08-29
"627";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-9-1";91,2;2015;9;2025-08-29
"628";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-10-1";94,5;2015;10;2025-08-29
"629";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-11-1";90,5;2015;11;2025-08-29
"630";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2015-12-1";95,4;2015;12;2025-08-29
"631";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-1-1";99,3;2016;1;2025-08-29
"632";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-2-1";96,5;2016;2;2025-08-29
"633";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-3-1";103,1;2016;3;2025-08-29
"634";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-4-1";96,2;2016;4;2025-08-29
"635";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-5-1";98,6;2016;5;2025-08-29
"636";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-6-1";99,2;2016;6;2025-08-29
"637";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-7-1";101;2016;7;2025-08-29
"638";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-8-1";97,7;2016;8;2025-08-29
"639";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-9-1";91,3;2016;9;2025-08-29
"640";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-10-1";94,2;2016;10;2025-08-29
"641";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-11-1";97,8;2016;11;2025-08-29
"642";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2016-12-1";100,3;2016;12;2025-08-29
"643";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-1-1";103,3;2017;1;2025-08-29
"644";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-2-1";95,2;2017;2;2025-08-29
"645";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-3-1";102;2017;3;2025-08-29
"646";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-4-1";95,4;2017;4;2025-08-29
"647";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-5-1";101,7;2017;5;2025-08-29
"648";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-6-1";100,8;2017;6;2025-08-29
"649";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-7-1";102,1;2017;7;2025-08-29
"650";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-8-1";102,1;2017;8;2025-08-29
"651";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-9-1";93,8;2017;9;2025-08-29
"652";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-10-1";95,4;2017;10;2025-08-29
"653";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-11-1";94,4;2017;11;2025-08-29
"654";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2017-12-1";99,5;2017;12;2025-08-29
"655";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-1-1";104;2018;1;2025-08-29
"656";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-2-1";98,1;2018;2;2025-08-29
"657";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-3-1";103,5;2018;3;2025-08-29
"658";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-4-1";98,4;2018;4;2025-08-29
"659";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-5-1";102,1;2018;5;2025-08-29
"660";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-6-1";102,1;2018;6;2025-08-29
"661";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-7-1";102,8;2018;7;2025-08-29
"662";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-8-1";100,5;2018;8;2025-08-29
"663";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-9-1";94,3;2018;9;2025-08-29
"664";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-10-1";96,1;2018;10;2025-08-29
"665";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-11-1";96,9;2018;11;2025-08-29
"666";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2018-12-1";101,1;2018;12;2025-08-29
"667";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-1-1";105,1;2019;1;2025-08-29
"668";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-2-1";99,6;2019;2;2025-08-29
"669";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-3-1";105,5;2019;3;2025-08-29
"670";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-4-1";100,7;2019;4;2025-08-29
"671";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-5-1";102,3;2019;5;2025-08-29
"672";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-6-1";100;2019;6;2025-08-29
"673";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-7-1";103,5;2019;7;2025-08-29
"674";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-8-1";100,2;2019;8;2025-08-29
"675";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-9-1";94,7;2019;9;2025-08-29
"676";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-10-1";95,5;2019;10;2025-08-29
"677";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-11-1";97,2;2019;11;2025-08-29
"678";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2019-12-1";102,2;2019;12;2025-08-29
"679";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-1-1";105,8;2020;1;2025-08-29
"680";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-2-1";101,3;2020;2;2025-08-29
"681";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-3-1";103,9;2020;3;2025-08-29
"682";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-4-1";97,3;2020;4;2025-08-29
"683";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-5-1";99,6;2020;5;2025-08-29
"684";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-6-1";98,7;2020;6;2025-08-29
"685";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-7-1";99,2;2020;7;2025-08-29
"686";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-8-1";98,7;2020;8;2025-08-29
"687";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-9-1";94;2020;9;2025-08-29
"688";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-10-1";96,4;2020;10;2025-08-29
"689";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-11-1";96,7;2020;11;2025-08-29
"690";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2020-12-1";103,4;2020;12;2025-08-29
"691";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-1-1";104,9;2021;1;2025-08-29
"692";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-2-1";97,3;2021;2;2025-08-29
"693";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-3-1";106,2;2021;3;2025-08-29
"694";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-4-1";102,4;2021;4;2025-08-29
"695";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-5-1";104,7;2021;5;2025-08-29
"696";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-6-1";102,5;2021;6;2025-08-29
"697";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-7-1";107,5;2021;7;2025-08-29
"698";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-8-1";107,1;2021;8;2025-08-29
"699";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-9-1";100,2;2021;9;2025-08-29
"700";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-10-1";101,9;2021;10;2025-08-29
"701";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-11-1";101,5;2021;11;2025-08-29
"702";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2021-12-1";107,5;2021;12;2025-08-29
"703";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-1-1";107,8;2022;1;2025-08-29
"704";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-2-1";101,1;2022;2;2025-08-29
"705";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-3-1";107,9;2022;3;2025-08-29
"706";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-4-1";102,6;2022;4;2025-08-29
"707";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-5-1";108,1;2022;5;2025-08-29
"708";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-6-1";107,7;2022;6;2025-08-29
"709";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-7-1";108,7;2022;7;2025-08-29
"710";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-8-1";105,7;2022;8;2025-08-29
"711";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-9-1";99,9;2022;9;2025-08-29
"712";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-10-1";100,2;2022;10;2025-08-29
"713";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-11-1";101,9;2022;11;2025-08-29
"714";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2022-12-1";108,8;2022;12;2025-08-29
"715";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-1-1";108,7;2023;1;2025-08-29
"716";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-2-1";101,8;2023;2;2025-08-29
"717";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-3-1";110,7;2023;3;2025-08-29
"718";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-4-1";104,7;2023;4;2025-08-29
"719";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-5-1";107,8;2023;5;2025-08-29
"720";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-6-1";107,3;2023;6;2025-08-29
"721";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-7-1";107,7;2023;7;2025-08-29
"722";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-8-1";105,8;2023;8;2025-08-29
"723";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-9-1";102,6;2023;9;2025-08-29
"724";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-10-1";101,1;2023;10;2025-08-29
"725";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-11-1";102,1;2023;11;2025-08-29
"726";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2023-12-1";106;2023;12;2025-08-29
"727";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-1-1";110,1;2024;1;2025-08-29
"728";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-2-1";107,5;2024;2;2025-08-29
"729";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-3-1";109,9;2024;3;2025-08-29
"730";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-4-1";105,8;2024;4;2025-08-29
"731";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-5-1";112,4;2024;5;2025-08-29
"732";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-6-1";107,9;2024;6;2025-08-29
"733";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-7-1";108,8;2024;7;2025-08-29
"734";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-8-1";107,1;2024;8;2025-08-29
"735";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-9-1";100;2024;9;2025-08-29
"736";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-10-1";101,8;2024;10;2025-08-29
"737";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-11-1";101,9;2024;11;2025-08-29
"738";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2024-12-1";108,3;2024;12;2025-08-29
"739";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2025-1-1";111,1;2025;1;2025-08-29
"740";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2025-2-1";104,1;2025;2;2025-08-29
"741";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2025-3-1";109,3;2025;3;2025-08-29
"742";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2025-4-1";104,8;2025;4;2025-08-29
"743";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2025-5-1";107,3;2025;5;2025-08-29
"744";"Índice de producción industrial,electricidad, gas y agua, INE (base 2018=100)";"2025-6-1";107,7;2025;6;2025-08-29
"745";"Generación de energía eléctrica CDEC (GWh)";"2010-1-1";4883,8;2010;1;2025-08-29
"746";"Generación de energía eléctrica CDEC (GWh)";"2010-2-1";4385,9;2010;2;2025-08-29
"747";"Generación de energía eléctrica CDEC (GWh)";"2010-3-1";4528,2;2010;3;2025-08-29
"748";"Generación de energía eléctrica CDEC (GWh)";"2010-4-1";4608;2010;4;2025-08-29
"749";"Generación de energía eléctrica CDEC (GWh)";"2010-5-1";4844,7;2010;5;2025-08-29
"750";"Generación de energía eléctrica CDEC (GWh)";"2010-6-1";4897,5;2010;6;2025-08-29
"751";"Generación de energía eléctrica CDEC (GWh)";"2010-7-1";5100,2;2010;7;2025-08-29
"752";"Generación de energía eléctrica CDEC (GWh)";"2010-8-1";5086,5;2010;8;2025-08-29
"753";"Generación de energía eléctrica CDEC (GWh)";"2010-9-1";4778,4;2010;9;2025-08-29
"754";"Generación de energía eléctrica CDEC (GWh)";"2010-10-1";5000,6;2010;10;2025-08-29
"755";"Generación de energía eléctrica CDEC (GWh)";"2010-11-1";4996,5;2010;11;2025-08-29
"756";"Generación de energía eléctrica CDEC (GWh)";"2010-12-1";5226,2;2010;12;2025-08-29
"757";"Generación de energía eléctrica CDEC (GWh)";"2011-1-1";5201,8;2011;1;2025-08-29
"758";"Generación de energía eléctrica CDEC (GWh)";"2011-2-1";4729,5;2011;2;2025-08-29
"759";"Generación de energía eléctrica CDEC (GWh)";"2011-3-1";5277,7;2011;3;2025-08-29
"760";"Generación de energía eléctrica CDEC (GWh)";"2011-4-1";4971;2011;4;2025-08-29
"761";"Generación de energía eléctrica CDEC (GWh)";"2011-5-1";5229,2;2011;5;2025-08-29
"762";"Generación de energía eléctrica CDEC (GWh)";"2011-6-1";5072,9;2011;6;2025-08-29
"763";"Generación de energía eléctrica CDEC (GWh)";"2011-7-1";5156,7;2011;7;2025-08-29
"764";"Generación de energía eléctrica CDEC (GWh)";"2011-8-1";5273,4;2011;8;2025-08-29
"765";"Generación de energía eléctrica CDEC (GWh)";"2011-9-1";4981,5;2011;9;2025-08-29
"766";"Generación de energía eléctrica CDEC (GWh)";"2011-10-1";5258,5;2011;10;2025-08-29
"767";"Generación de energía eléctrica CDEC (GWh)";"2011-11-1";5262,4;2011;11;2025-08-29
"768";"Generación de energía eléctrica CDEC (GWh)";"2011-12-1";5595;2011;12;2025-08-29
"769";"Generación de energía eléctrica CDEC (GWh)";"2012-1-1";5580,2;2012;1;2025-08-29
"770";"Generación de energía eléctrica CDEC (GWh)";"2012-2-1";5289,1;2012;2;2025-08-29
"771";"Generación de energía eléctrica CDEC (GWh)";"2012-3-1";5671,2;2012;3;2025-08-29
"772";"Generación de energía eléctrica CDEC (GWh)";"2012-4-1";5206,6;2012;4;2025-08-29
"773";"Generación de energía eléctrica CDEC (GWh)";"2012-5-1";5478;2012;5;2025-08-29
"774";"Generación de energía eléctrica CDEC (GWh)";"2012-6-1";5443,9;2012;6;2025-08-29
"775";"Generación de energía eléctrica CDEC (GWh)";"2012-7-1";5483,4;2012;7;2025-08-29
"776";"Generación de energía eléctrica CDEC (GWh)";"2012-8-1";5610,3;2012;8;2025-08-29
"777";"Generación de energía eléctrica CDEC (GWh)";"2012-9-1";5176,9;2012;9;2025-08-29
"778";"Generación de energía eléctrica CDEC (GWh)";"2012-10-1";5562,8;2012;10;2025-08-29
